COMNAME,SVSPP,SPECIES_ITIS,INDEX_TYPE,LENGTH,CALIBRATION_FACTOR,CALIBRATION_CV,STOCK,SEASON,SEX
ATLANTIC COD,73,164712,NUMBER,42,3.006742946,0.092431326,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,42,3.006743259,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,43,2.883242969,0.090065584,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,43,2.883243271,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,43,2.883242969,0.090065584,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,43,2.883243271,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,44,2.759742992,0.08866471,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,44,2.759743282,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,44,2.759742992,0.08866471,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,44,2.759743282,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,45,2.636243015,0.088601753,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,45,2.636243294,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,45,2.636243015,0.088601753,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,45,2.636243294,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,46,2.512743038,0.090300812,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,46,2.512743306,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,46,2.512743038,0.090300812,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,46,2.512743306,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,47,2.38924306,0.094200671,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,47,2.389243318,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,47,2.38924306,0.094200671,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,47,2.389243318,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,48,2.265743083,0.100712729,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,48,2.265743329,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,48,2.265743083,0.100712729,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,48,2.265743329,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,49,2.142243106,0.110197062,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,49,2.142243341,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,49,2.142243106,0.110197062,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,49,2.142243341,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,50,2.018743129,0.122974906,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,50,2.018743353,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,50,2.018743129,0.122974906,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,50,2.018743353,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,51,1.895243151,0.139376017,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,51,1.895243365,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,51,1.895243151,0.139376017,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,51,1.895243365,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,52,1.771743174,0.159805684,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,52,1.771743376,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,52,1.771743174,0.159805684,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,52,1.771743376,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,53,1.648243197,0.184819718,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,53,1.648243388,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,53,1.648243197,0.184819718,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,53,1.648243388,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,54,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,54,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,54,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,54,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,55,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,55,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,55,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,55,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,56,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,56,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,56,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,56,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,57,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,57,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,57,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,57,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,58,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,58,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,58,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,58,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,59,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,59,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,59,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,59,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,60,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,60,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,60,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,60,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,61,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,61,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,61,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,61,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,62,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,62,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,62,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,62,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,63,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,63,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,63,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,63,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,64,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,64,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,64,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,64,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,65,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,65,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,65,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,65,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,66,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,66,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,66,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,66,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,67,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,67,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,67,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,67,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,68,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,68,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,68,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,68,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,69,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,69,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,69,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,69,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,70,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,70,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,70,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,70,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,71,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,71,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,71,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,71,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,72,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,72,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,72,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,72,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,73,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,73,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,73,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,73,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,74,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,74,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,74,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,74,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,75,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,75,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,75,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,75,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,76,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,76,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,76,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,76,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,77,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,77,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,77,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,77,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,78,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,78,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,78,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,78,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,79,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,79,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,79,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,79,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,80,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,80,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,80,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,80,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,81,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,81,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,81,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,81,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,82,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,82,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,82,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,82,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,83,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,83,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,83,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,83,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,84,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,84,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,84,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,84,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,85,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,85,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,85,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,85,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,86,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,86,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,86,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,86,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,87,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,87,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,87,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,87,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,88,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,88,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,88,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,88,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,89,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,89,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,89,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,89,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,90,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,90,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,90,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,90,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,91,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,91,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,91,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,91,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,92,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,92,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,92,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,92,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,93,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,93,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,93,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,93,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,94,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,94,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,94,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,94,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,95,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,95,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,95,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,95,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,96,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,96,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,96,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,96,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,97,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,97,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,97,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,97,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,98,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,98,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,98,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,98,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,99,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,99,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,99,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,99,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,100,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,100,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,100,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,100,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,101,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,101,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,101,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,101,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,102,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,102,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,102,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,102,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,103,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,103,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,103,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,103,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,104,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,104,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,104,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,104,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,105,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,105,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,105,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,105,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,106,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,106,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,106,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,106,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,107,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,107,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,107,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,107,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,108,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,108,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,108,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,108,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,109,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,109,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,109,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,109,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,110,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,110,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,110,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,110,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,111,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,111,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,111,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,111,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,112,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,112,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,112,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,112,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,113,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,113,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,113,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,113,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,114,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,114,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,114,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,114,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,115,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,115,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,115,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,115,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,116,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,116,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,116,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,116,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,117,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,117,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,117,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,117,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,118,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,118,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,118,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,118,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,119,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,119,1.601603,,GBK,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,119,1.601603,,GBK,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,119,1.601602751,0.195612347,GOM,SPRING,NONE
ATLANTIC COD,73,164712,NUMBER,120,1.601602751,0.195612347,GOM,FALL,NONE
ATLANTIC COD,73,164712,NUMBER,120,1.601603,,GBK,FALL,NONE
